Rhode Island August Palmer Hydrological Drought Index (PHDI)
Missing: -99
Date,Value
197408,-1.07
197508,0.27
197608,1.10
197708,0.20
197808,1.55
197908,2.10
198008,-1.16
198108,-2.68
198208,2.19
198308,1.81
198408,3.81
198508,2.42
198608,1.72
198708,-2.13
198808,-0.76
198908,3.11
199008,2.40
199108,-0.78
199208,1.67
199308,-2.59
199408,-0.96
199508,-2.72
199608,1.17
199708,-0.57
199808,3.49
199908,-2.95
200008,1.73
200108,1.76
200208,-2.26
200308,2.36
200408,0.61
200508,-1.55
200608,3.53
200708,1.26
200808,0.80
200908,3.51
201008,2.26
201108,1.93
201208,-1.01
201308,1.46
201408,-0.38
201508,-1.50
201608,-2.55
201708,0.81
201808,-1.33
201908,3.50
202008,-2.11
202108,1.79
202208,-2.56
202308,2.11
