Kansas August Palmer Hydrological Drought Index (PHDI)
Missing: -99
Date,Value
197408,2.42
197508,1.99
197608,-1.29
197708,1.53
197808,-0.76
197908,2.04
198008,-2.03
198108,-1.79
198208,2.48
198308,0.82
198408,-1.21
198508,2.91
198608,2.91
198708,4.72
198808,-1.82
198908,-1.63
199008,1.21
199108,-3.49
199208,3.02
199308,7.80
199408,2.74
199508,3.88
199608,1.37
199708,3.19
199808,2.24
199908,4.15
200008,-1.36
200108,1.39
200208,-3.37
200308,-1.11
200408,1.63
200508,3.26
200608,-2.44
200708,2.69
200808,3.21
200908,4.16
201008,3.84
201108,-2.60
201208,-3.90
201308,-1.29
201408,-1.28
201508,2.26
201608,3.00
201708,1.98
201808,-2.18
201908,6.26
202008,2.78
202108,0.83
202208,-3.35
202308,-3.04
