South Dakota August Palmer Drought Severity Index (PDSI)
Missing: -99
Date,Value
197408,-2.20
197508,-0.59
197608,-4.17
197708,0.58
197808,4.93
197908,3.22
198008,-3.60
198108,-3.95
198208,3.00
198308,5.27
198408,5.46
198508,0.51
198608,4.64
198708,-1.10
198808,-4.91
198908,-4.22
199008,-1.97
199108,-0.38
199208,2.28
199308,7.31
199408,4.27
199508,6.64
199608,4.20
199708,7.99
199808,5.05
199908,7.44
200008,2.20
200108,-0.61
200208,-3.48
200308,-2.98
200408,-0.41
200508,-0.31
200608,0.15
200708,1.17
200808,2.91
200908,6.05
201008,8.42
201108,8.85
201208,-4.24
201308,2.27
201408,6.68
201508,4.71
201608,2.38
201708,0.69
201808,1.52
201908,9.15
202008,6.58
202108,-3.36
202208,-0.55
202308,2.31
